Name,ID
Mirae Asset BSE Select IPO ETF Fund of Fund - Direct Plan - IDCW,153386
Mirae Asset BSE Select IPO ETF Fund of Fund - Regular Plan - Growth,153387
Mirae Asset BSE Select IPO ETF Fund of Fund - Regular Plan - IDCW,153388
Mirae Asset Diversified Equity Allocator Passive FOF - Direct Plan - Growth,148500
Mirae Asset Diversified Equity Allocator Passive FOF - Direct Plan - IDCW,148501
Mirae Asset Diversified Equity Allocator Passive FOF - Regular Plan - Growth,148502
Mirae Asset Diversified Equity Allocator Passive FOF - Regular Plan - IDCW,148503
Mirae Asset Gold ETF Fund of Fund - Direct Plan - Growth,153007
Mirae Asset Gold ETF Fund of Fund - Direct Plan - IDCW,153008
Mirae Asset Gold ETF Fund of Fund - Regular Plan - Growth,153009
Mirae Asset Gold ETF Fund of Fund - Regular Plan - IDCW,153010
Mirae Asset Gold Silver Passive FoF - Direct Plan - Growth,153812
Mirae Asset Gold Silver Passive FoF - Direct Plan - IDCW,153813
Mirae Asset Gold Silver Passive FoF - Regular Plan - Growth,153814
Mirae Asset Gold Silver Passive FoF - Regular Plan - IDCW,153815
Mirae Asset Hang Seng TECH ETF Fund of Fund Regular Plan - Growth Option,149380
Mirae AssetHang Seng TECH ETF Fund of Fund Direct Plan - Growth Option,149381
Mirae Asset Income plus Arbitrage Active FOF - Direct Plan - Growth,153638
Mirae Asset Income plus Arbitrage Active FOF - Direct Plan - IDCW,153639
Mirae Asset Income plus Arbitrage Active FOF - Regular Plan - Growth,153640
Mirae Asset Income plus Arbitrage Active FOF - Regular Plan - IDCW,153641
Mirae Asset Multi Factor Passive FOF - Direct Plan - Growth,153816
Mirae Asset Multi Factor Passive FOF - Direct Plan - IDCW,153817
Mirae Asset Multi Factor Passive FOF - Regular Plan - Growth,153818
Mirae Asset Multi Factor Passive FOF - Regular Plan - IDCW,153819
Mirae Asset Nifty 100 ESG Sector Leaders Fund  of Fund Direct IDCW,148575
Mirae Asset Nifty 100 ESG Sector Leaders Fund  of Fund Regular IDCW,148573
Mirae Asset Nifty 100 ESG Sector Leaders Fund of Fund Direct Growth,148574
Mirae Asset Nifty 100 ESG Sector Leaders Fund of Fund Regular Growth,148576
Mirae Asset Nifty India Manufacturing ETF FOF - Direct Plan - Growth,149790
Mirae Asset Nifty India Manufacturing ETF FOF - Direct Plan- IDCW,149787
Mirae Asset Nifty India Manufacturing ETF FOF - Regular Plan - Growth,149788
Mirae Asset Nifty India Manufacturing ETF FOF - Regular Plan - IDCW,149789
Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Direct Plan - Growth,153192
Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Direct Plan - IDCW,153193
Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Regular Plan - Growth,153194
Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Regular Plan - IDCW,153195
Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Direct Plan - Growth,152645
Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Direct Plan - IDCW,152646
Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Regular Plan - Growth,152647
Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Regular Plan - IDCW,152648
Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF Fund of Fund - Direct Plan - Growth,152459
Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF Fund of Fund - Direct Plan - IDCW,152456
Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF Fund of Fund - Regular Plan - Growth,152457
Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF Fund of Fund - Regular Plan - IDCW,152458
Mirae Asset Nifty200 Alpha 30 ETF Fund of Fund - Direct Plan - Growth,152718
Mirae Asset Nifty200 Alpha 30 ETF Fund of Fund - Direct Plan - IDCW,152719
Mirae Asset Nifty200 Alpha 30 ETF Fund of Fund - Regular Plan - Growth,152720
Mirae Asset Nifty200 Alpha 30 ETF Fund of Fund - Regular Plan - IDCW,152721
Mirae Asset NYSE FANG + ETF Fund of Fund Direct Growth,148928
Mirae Asset NYSE FANG + ETF Fund of Fund Regular Growth,148929
Mirae Asset S&P 500 Top 50 ETF Fund of Fund Direct Growth,149170
Mirae Asset S&P 500 Top 50 ETF Fund of Fund Regular Growth,149171
Motilal Oswal 5 Year G-Sec Fund Of Fund Direct -Growth,149240
Motilal Oswal 5 Year G-Sec Fund Of Fund Regular -Growth,149241
Motilal Oswal Asset Allocation FOF- A- Direct Growth,148747
Motilal Oswal Asset Allocation FOF- A- Regular Growth,148748
Motilal Oswal Asset Allocation FOF- C- Direct Growth,148750
Motilal Oswal Asset Allocation FOF- C- Regular Growth,148749
Motilal Oswal Gold and Silver ETFs Fund of Funds(Direct Plan),150642
Motilal Oswal Gold and Silver ETFs Fund of Funds(Regular Plan),150641
Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth,145552
Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth,145551
Nippon India Diversified Equity Flexicap Passive FoF - Direct Plan - Growth Option,148642
Nippon India Diversified Equity Flexicap Passive FoF - IDCW Option,148643
Nippon India Diversified Equity Flexicap Passive FoF - Regular Plan - Growth Option,148641
Nippon India Diversified Equity Flexicap Passive FoF- DIRECT Plan - IDCW Option,148644
NIPPON INDIA GOLD SAVINGS FUND - Direct Plan - IDCW Option,118662
Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,118663
NIPPON INDIA GOLD SAVINGS FUND - IDCW Option,114617
Nippon India Gold Savings Fund-Growth plan- Growth Option,114616
Nippon India Income Plus Arbitrage Active Fund of Fund - Direct Plan-IDCW Payout,153598
Nippon India Income Plus Arbitrage Active Fund of Fund - Regular Plan- IDCW Payout,153599
Nippon India Income Plus Arbitrage Active Fund of Fund -Regular Plan- Growth Option,153601
Nippon India Income Plus Arbitrage Active Fund of Fund- Direct Plan- Growth Option,153600
Nippon India Multi - Asset Omni FoF - Direct Plan - Growth Option,148666
Nippon India Multi - Asset Omni FoF - DIRECT Plan - IDCW Option,148664
Nippon India Multi - Asset Omni FoF - IDCW Option,148665
Nippon India Multi - Asset Omni FoF - Regular Plan - Growth Option,148663
Nippon India Nifty Next 50 Junior BeES FoF - Direct Plan - Growth Plan - Growth Option,146513
NIPPON INDIA NIFTY NEXT 50 JUNIOR BEES FOF - DIRECT Plan - IDCW Option,146515
Nippon India Nifty Next 50 Junior BeES FoF - Growth Plan - Growth Option,146514
NIPPON INDIA NIFTY NEXT 50 JUNIOR BEES FOF - IDCW Option,146512
Nippon India Silver ETF FOF- Direct Plan-Growth Option,149760
Nippon India Silver ETF FOF- Direct Plan-IDCW Option,149762
Nippon India Silver ETF FOF- Regular Plan-IDCW Option,149761
Nippon India Silver ETF FOF-Regular Plan- Growth Option,149759
Quantum Diversified Equity All Cap Active FOF - Direct Plan Growth Option,112039
Quantum Diversified Equity All Cap Active FOF - Direct Plan IDCW,112038
Quantum Diversified Equity All Cap Active FOF - Regular Plan Growth Option,141063
Quantum Diversified Equity All Cap Active FOF - Regular Plan IDCW,141062
Quantum Gold Savings Fund - Direct Plan Growth Option,115132
Quantum Gold Savings Fund - Regular Plan Growth Option,141064
Quantum Multi Asset Active FOF - Direct Plan Growth Option,117608
Quantum Multi Asset Active FOF - Regular Plan Growth Option,141072
Quantum Nifty 50 ETF Fund of Fund - Direct Plan - Growth,150390
Quantum Nifty 50 ETF Fund of Fund - Regular Plan - Growth,150389
SBI Dynamic Asset Allocation Active FoF - Direct Plan - Growth,153832
SBI Dynamic Asset Allocation Active FoF - Regular Plan - Growth,153831
SBI Dynamic Asset Allocation Active FoF - Regular Plan - Income Distribution Cum Capital Withdrawal Option,153834
SBI Dynamic Asset Allocation Active FoF- Direct Plan- Income Cum Distribution Capital Withdrawal Option,153833
SBI Gold Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),119789
SBI Gold Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),115677
SBI GOLD FUND REGULAR PLAN - GROWTH,115676
SBI GOLD FUND- DIRECT PLAN - GROWTH,119788
SBI Income Plus Arbitrage Active FOF- Direct Plan- Growth,153498
SBI Income Plus Arbitrage Active FOF- Direct Plan- Income Distribution Cum Capital Withdrawal Option,153501
SBI Income Plus Arbitrage Active FOF- Regular Plan- Growth,153500
SBI Income Plus Arbitrage Active FOF- Regular Plan- Income Distribution Cum Capital Withdrawal Option,153499
SBI Silver ETF FOF- Regular Plan - Income Distribution Cum Capital Withdrawal Option (IDCW),152734
SBI Silver ETF Fund of Fund- Direct Plan - Growth,152735
SBI Silver ETF Fund of Fund- Direct Plan - Income Distribution Cum Capital Withdrawal Option (IDCW),152736
SBI Silver ETF Fund of Fund- Regular Plan - Growth,152733
Tata Gold ETF Fund of Fund Direct Plan Growth Option,152287
Tata Gold ETF Fund of Fund Direct Plan IDCW Payout Option,152288
Tata Gold ETF Fund of Fund Direct Plan IDCW Reinvestment Option,152289
Tata Gold ETF Fund of Fund Regular Plan Growth Option,152290
Tata Gold ETF Fund of Fund Regular Plan IDCW Payout Option,152286
Tata Gold ETF Fund of Fund Regular Plan IDCW Reinvestment Option,152291
Tata Income Plus Arbitrage Active FOF - Direct Plan Growth Option,153513
Tata Income Plus Arbitrage Active FOF - Direct Plan IDCW Payout Option,153512
Tata Income Plus Arbitrage Active FOF - Direct Plan IDCW Reinvestment Option,153509
Tata Income Plus Arbitrage Active FOF - Regular Plan Growth Option,153511
Tata Income Plus Arbitrage Active FOF - Regular Plan IDCW Payout Option,153510
Tata Income Plus Arbitrage Active FOF - Regular Plan IDCW Reinvestment Option,153514
Tata Nifty India Digital ETF Fund of Fund -Regular Plan-Growth,150345
Tata Nifty India Digital ETF Fund of Fund-Direct Plan- IDCW Reinvestment,150341
Tata Nifty India Digital ETF Fund of Fund-Direct Plan-Growth,150344
Tata Nifty India Digital ETF Fund of Fund-Direct Plan-IDCW Payout,150340
Tata Nifty India Digital ETF Fund of Fund-Regular Plan-IDCW Payout,150342
Tata Nifty India Digital ETF Fund of Fund-Regular Plan-IDCW Reinvestment,150343
Tata Silver ETF Fund of Fund Direct Plan Growth Option,152293
Tata Silver ETF Fund of Fund Direct Plan IDCW Payout Option,152294
Tata Silver ETF Fund of Fund Direct Plan IDCW Reinvestment Option,152295
Tata Silver ETF Fund of Fund Regular Plan Growth Option,152297
Tata Silver ETF Fund of Fund Regular Plan IDCW Payout Option,152296
Tata Silver ETF Fund of Fund Regular Plan IDCW Reinvestment Option,152292
Union Diversified Equity All Cap Active FOF - Direct Plan - Growth Option,153824
Union Diversified Equity All Cap Active FOF - Direct Plan - IDCW Option,153825
Union Diversified Equity All Cap Active FOF - Regular Plan - Growth Option,153822
Union Diversified Equity All Cap Active FOF - Regular Plan - IDCW Option,153823
Union Gold ETF Fund of Fund - Direct Plan - Growth Option,153340
Union Gold ETF Fund of Fund - Direct Plan - IDCW Option,153339
Union Gold ETF Fund of Fund - Regular Plan - Growth Option,153338
Union Gold ETF Fund of Fund - Regular Plan - IDCW Option,153341
Union Income Plus Arbitrage Active FOF - Direct Plan - Growth Option,153575
Union Income Plus Arbitrage Active FOF - Direct Plan - IDCW Option,153576
Union Income Plus Arbitrage Active FOF - Regular Plan - Growth Option,153573
Union Income Plus Arbitrage Active FOF - Regular Plan - IDCW Option,153574
UTI Gold ETF Fund of Fund - Direct Plan - Growth Option,150714
UTI Gold ETF Fund of Fund - Regular Plan - Growth Opton,150715
UTI Income Plus Arbitrage Active Fund of Fund - Direct Plan - Growth Option,153442
UTI Income Plus Arbitrage Active Fund of Fund - Regular Plan - Growth Option,153441
UTI Silver ETF Fund of Fund - Direct Plan - Growth Option,151731
UTI Silver ETF Fund of Fund - Regular Plan - Growth Option,151732
Zerodha Gold ETF FoF-Direct Plan - Growth Option,153011
Zerodha Multi Asset Passive FoF - Direct - Growth,153757
Zerodha Silver ETF FoF - Direct Growth,153656
Aditya Birla Sun Life Global Emerging Opportunities Fund - Direct - IDCW,132141
Aditya Birla Sun Life Global Emerging Opportunities Fund - Direct plan - Growth Option,132140
Aditya Birla Sun Life Global Emerging Opportunities Fund - Regular - IDCW,132139
Aditya Birla SUn Life Global Emerging Opportunities Fund - Regular Plan - Growth Option,132138
Aditya Birla Sun Life Global Excellence Equity Fund Of Fund - Retail Plan - Direct Plan - Growth Option,132009
Aditya Birla Sun Life Global Excellence Equity Fund Of Fund- Retail Plan - Regular Plan - Growth Option,132005
Aditya Birla Sun Life Global Excellence Equity Fund Of Fund-DIRECT - RETAIL - IDCW,132010
Aditya Birla Sun Life Global Excellence Equity Fund Of Fund-REGULAR - RETAIL - IDCW,132003
Aditya Birla Sun Life US Equity Passive FOF-Direct IDCW,149289
Aditya Birla Sun Life US Equity Passive FOF-Direct-Growth,149291
Aditya Birla Sun Life US Equity Passive FOF-Regular Growth,149290
Aditya Birla Sun Life US Equity Passive FOF-Regular IDCW,149292
Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Direct Growth,152140
Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Direct IDCW Payout,152139
Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Regular Growth,152142
Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Regular IDCW,152144
Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Direct Growth,152150
Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Direct IDCW,152145
Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Regular Growth,152147
Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Regular IDCW,152149
Axis Global Equity Alpha Fund of Fund - Direct Plan - Growth Option,148485
Axis Global Equity Alpha Fund of Fund - Direct Plan - IDCW,148487
Axis Global Equity Alpha Fund of Fund - Regular Plan - Growth Option,148486
Axis Global Equity Alpha Fund of Fund - Regular Plan - IDCW,148488
Axis Global Innovation Fund of Fund - Direct Plan - Growth,148954
Axis Global Innovation Fund of Fund - Direct Plan - IDCW,148955
Axis Global Innovation Fund of Fund - Regular Plan - Growth,148953
Axis Global Innovation Fund of Fund - Regular Plan - IDCW,148956
Axis Greater China Equity Fund of Fund - Direct Plan - Growth Option,148699
Axis Greater China Equity Fund of Fund - Direct Plan - IDCW,148700
Axis Greater China Equity Fund of Fund - Regular Plan - Growth Option,148701
Axis Greater China Equity Fund of Fund - Regular Plan - IDCW,148702
Axis US Specific Equity Passive FOF - Direct Plan - Growth,150751
Axis US Specific Equity Passive FOF - Direct Plan - IDCW,150749
Axis US Specific Equity Passive FOF - Regular Plan - Growth,150750
Axis US Specific Equity Passive FOF - Regular Plan - IDCW,150748
Axis US Specific Treasury Dynamic Debt Passive FOF - Direct Plan - Growth Option,152240
Axis US Specific Treasury Dynamic Debt Passive FOF - Direct Plan - IDCW Option,152241
Axis US Specific Treasury Dynamic Debt Passive FOF - Regular Plan - Growth Option,152239
Axis US Specific Treasury Dynamic Debt Passive FOF - Regular Plan - IDCW Option,152238
Bandhan US specific Equity Active FOF - GROWTH - DIRECT PLAN,149098
Bandhan US specific Equity Active FOF - GROWTH - REGULAR PLAN,149100
Bandhan US specific Equity Active FOF - IDCW - DIRECT PLAN,149099
Bandhan US specific Equity Active FOF - IDCW - REGULAR PLAN,149097
Bandhan US Treasury Bond 0-1 year specific Debt Passive FOF - DIRECT PLAN - GROWTH,151548
Bandhan US Treasury Bond 0-1 year specific Debt Passive FOF - DIRECT PLAN - IDCW,151549
Bandhan US Treasury Bond 0-1 year specific Debt Passive FOF - REGULAR PLAN - GROWTH,151546
Bandhan US Treasury Bond 0-1 year specific Debt Passive FOF- REGULAR PLAN- IDCW,151547
Baroda BNP Paribas Aqua Fund of Fund - Direct Plan - Growth Option,150285
Baroda BNP Paribas Aqua Fund of Fund - Direct Plan - IDCW Option,150287
Baroda BNP Paribas Aqua Fund of Fund - Regular Plan - IDCW Option,150286
Baroda BNP Paribas Aqua Fund of Fund - Regular Plan Growth,150284
DSP Global Clean Energy Overseas Equity Omni FoF - Direct Plan - IDCW,119276
DSP Global Clean Energy Overseas Equity Omni FoF - Regular Plan - Growth,112126
DSP Global Clean Energy Overseas Equity Omni FoF - Regular Plan - IDCW,112127
DSP Global Clean Energy Overseas Equity Omni FoF Direct Plan - Growth,119275
DSP Global Innovation Overseas Equity Omni FoF - Direct - Growth,149816
DSP Global Innovation Overseas Equity Omni FoF - Direct - IDCW,149815
DSP Global Innovation Overseas Equity Omni FoF - Regular - Growth,149817
DSP Global Innovation Overseas Equity Omni FoF - Regular - IDCW,149814
DSP US Specific Debt Passive FoF - Direct - Growth,152528
DSP US Specific Debt Passive FoF - Direct - IDCW,152529
DSP US Specific Debt Passive FoF - Regular - Growth,152527
DSP US Specific Debt Passive FoF - Regular - IDCW,152530
DSP US Specific Equity Omni FoF - Direct Plan - Growth,119252
DSP US Specific Equity Omni FoF - Direct Plan - IDCW,119253
DSP US Specific Equity Omni FoF - Regular Plan - Growth Option,117691
DSP US Specific Equity Omni FoF - Regular Plan - IDCW,117692
DSP World Gold Mining Overseas Equity Omni FoF - Direct Plan - Growth,119277
DSP World Gold Mining Overseas Equity Omni FoF - Direct Plan - IDCW,119278
DSP World Gold Mining Overseas Equity Omni FoF - Regular Plan - Growth,106597
DSP World Gold Mining Overseas Equity Omni FoF - Regular Plan - IDCW,106596
DSP World Mining Overseas Equity Omni FoF - Direct Plan - Growth,119279
DSP World Mining Overseas Equity Omni FoF - Direct Plan - IDCW,119280
DSP World Mining Overseas Equity Omni FoF - Regular Plan - Growth,112293
DSP World Mining Overseas Equity Omni FoF - Regular Plan - IDCW,112347
Edelweiss ASEAN Equity Off-shore Fund - Direct Plan - Growth Option,140256
Edelweiss ASEAN Equity Off-shore Fund - Regular Plan - Growth Option,140255
Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Direct Plan - Growth Option,140327
Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Regular Plan - Growth Option,140328
Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Direct Plan,140296
Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Regular Plan,140295
Edelweiss Greater China Equity Off-shore Fund - Direct Plan - Growth Option,140243
Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,140242
Edelweiss US Technology Equity Fund of Fund- Direct Plan- Growth,148063
Edelweiss US Technology Equity Fund of Fund- Regular Plan- Growth,148064
Edelweiss US Value Equity Offshore Fund - Direct Plan - Growth Option,140274
Edelweiss US Value Equity Offshore Fund - Regular Plan - Growth Option,140273
Franklin U.S. Opportunities Equity Active Fund of Funds - Direct - Growth,118551
Franklin U.S. Opportunities Equity Active Fund of Funds - Direct - IDCW,118550
Franklin U.S. Opportunities Equity Active Fund of Funds - Growth,116633
Franklin U.S. Opportunities Equity Active Fund of Funds - IDCW,116632
HDFC Developed World Overseas Equity Passive FOF - Direct Plan - Growth Option,149180
HDFC Developed World Overseas Equity Passive FOF - Growth Option,149181
HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth,127073
HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth Direct,127071
HSBC Asia Pacific IDCW Yield Fund Direct Plan IDCW,127072
HSBC Asia Pacific IDCW Yield Fund IDCW,127070
HSBC Brazil Fund - Growth Direct,120035
HSBC Brazil Fund - IDCW,115117
HSBC Brazil Fund - IDCW Direct Plan,120036
HSBC Brazil Fund-Growth,115116
HSBC Global Emerging Market Fund - Growth Direct,120043
HSBC Global Emerging Markets Fund - Growth,107988
HSBC Global Emerging Markets Fund - IDCW,107989
HSBC Global Emerging Markets Fund - IDCW Direct Plan,120044
HSBC Global Equity  Climate Change Fund of Fund Direct Plan IDCW,148738
HSBC Global Equity Climate Change Fund of Fund - Direct - Growth,148737
HSBC Global Equity Climate Change Fund of Fund - Regular - Growth,148735
HSBC Global Equity Climate Change Fund of Fund IDCW,148736
ICICI Prudential Global Stable Equity Fund (FOF) - Direct - Growth,123654
ICICI Prudential Global Stable Equity Fund (FOF) - Direct - IDCW,123652
ICICI Prudential Global Stable Equity Fund (FOF) - Growth,123651
ICICI Prudential Global Stable Equity Fund (FOF) - IDCW,123653
ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Direct Plan Growth,149455
ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Direct Plan IDCW,149458
ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Growth,149456
ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - IDCW,149457
Invesco India - Invesco EQQQ Nasdaq-100 ETF Fund of Fund - Direct Plan - Growth,149961
Invesco India - Invesco EQQQ Nasdaq-100 ETF Fund of Fund - Regular Plan - Growth,149960
Invesco India - Invesco Global Consumer Trends Fund of Fund - Direct Plan - Growth,148614
Invesco India - Invesco Global Consumer Trends Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),148615
Invesco India - Invesco Global Consumer Trends Fund of Fund - Regular Plan - Growth,148613
Invesco India - Invesco Global Consumer Trends Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),148612
Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - Growth,129188
Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),129190
Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - Growth,129187
Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),129189
Invesco India - Invesco Pan European Equity Fund of Fund - Direct Plan - Growth Option,126353
Invesco India - Invesco Pan European Equity Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),126352
Invesco India - Invesco Pan European Equity Fund of Fund - Regular Plan - Growth Option,126351
Invesco India - Invesco Pan European Equity Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),126350
Kotak Global Emerging Market overseas Equity Omni FOF - Growth - Direct,119779
Kotak Global Emerging Market Overseas Equity Omni FOF - Payout of Income Distribution cum capital withdrawal option,106442
Kotak Global Emerging Market Overseas Equity Omni FOF - Payout of Income Distribution cum capital withdrawal option - Direct,119778
Kotak Global Emerging Market Overseas Equity Omni FOF- Growth,106441
Kotak Global Innovation Overseas Equity Omni FOF - Regular Plan -IDCW Option,149058
Kotak Global Innovation Overseas Equity Omni FOF - Regular Plan-Growth,149056
Kotak Global Innovation Overseas Equity Omni FOF- Direct Plan - IDCW Option,149060
Kotak Global Innovation Overseas Equity Omni FOF- Direct Plan -Growth,149059
Kotak International REIT Overseas Equity Omni FOF - Direct Plan - Growth,148646
Kotak International REIT Overseas Equity Omni FOF - Direct Plan - Payout of Income Distribution cum capital withdrawal option,148649
Kotak International REIT Overseas Equity Omni FOF - Regular Plan - Growth,148645
Kotak International REIT Overseas Equity Omni FOF - Regular Plan - Payout of Income Distribution cum capital withdrawal option,148647
Kotak US Equity Fund - Direct Plan - Dividend option,133832
Kotak US Equity Fund - Direct Plan - Growth option,133831
Kotak US Equity Fund - Standard Plan - Dividend option,133830
Kotak US Equity Fund - Standard Plan - Growth option,133833
Kotak US Specific Equity Passive FOF - Regular Plan - Growth,148661
Kotak US Specific Equity Passive FOF- Direct Plan - Growth,148662
Kotak World Gold Fund - Standard Plan - Dividend Option,133814
Kotak World Gold Fund - Standard Plan - Growth Option,133815
Kotak World Gold Fund- Direct Plan- Dividend Option,133817
Kotak World Gold Fund- Direct Plan- Growth Option,133816
Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - Growth,149230
Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - IDCW,149231
Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - Growth,149228
Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - IDCW,149229
Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF - Direct Plan - Growth,150595
Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF - Regular Plan - Growth,150594
Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Direct Plan- Growth,150597
Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Regular Plan - Growth,150596
Motilal Oswal Developed Market Ex US ETFs Fund of Funds Direct Plan Growth,152090
Motilal Oswal Developed Market Ex US ETFs Fund of Funds Regular Plan Growth,152091
Navi NASDAQ 100 Fund of Fund- Direct- Growth,149910
Navi NASDAQ 100 Fund of Fund- Regular- Growth,149911
Navi US Total Stock Market Fund of Fund- Direct Plan- Growth,149830
Navi US Total Stock Market Fund of Fund- Regular Plan- Growth,149831
PGIM India Emerging Markets Equity Fund of Fund - Direct Plan - Growth,138456
PGIM India Emerging Markets Equity Fund of Fund- Direct Plan - Dividend,138457
PGIM India Emerging Markets Equity Fund of Fund- Dividend,138454
PGIM India Emerging Markets Equity Fund of Fund- Growth,138453
PGIM India Global Equity Opportunities Fund of Fund - Bonus,138525
PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Dividend,138527
PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Growth,138528
PGIM India Global Equity Opportunities Fund of Fund- Dividend,138524
PGIM India Global Equity Opportunities Fund of Fund- Growth,138523
PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - Growth Option,149298
PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - IDCW Option,149300
PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - Growth Option,149299
PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - IDCW Option,149301
SBI US Specific Equity Active FoF - Direct Plan - Growth,148760
SBI US Specific Equity Active FoF- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),148761
SBI US Specific Equity Active FoF- Regular Plan - Growth,148762
SBI US Specific Equity Active FoF- Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),148759
Sundaram Global Brand Theme-Equity Active FOF - Direct Growth,119602
Sundaram Global Brand Theme-Equity Active FOF - Direct IDCW,119601
Sundaram Global Brand Theme-Equity Active FOF - Regular Growth,106370
Sundaram Global Brand Theme-Equity Active FOF - Regular IDCW,106369
360 ONE Gold ETF,153357
Aditya Birla Sun Life Gold ETF,115127
ANGEL ONE GOLD ETF,153826
Axis Gold ETF,113434
Bandhan Gold ETF,153930
Baroda BNP Paribas Gold ETF,152231
Choice Gold ETF,153933
DSP Gold ETF,151737
Edelweiss Gold ETF,152193
Groww Gold ETF,152957
HDFC Gold ETF - Growth Option,113049
ICICI Prudential Gold ETF,113076
Invesco India Gold Exchange Traded Fund,112368
KOTAK GOLD ETF,106193
LIC MF Gold Exchange Traded Fund,151961
Mirae Asset Gold ETF,151416
Motilal Oswal Gold ETF,153780
Nippon India ETF Gold BeES,140088
Quantum Gold Fund,107693
SBI Gold ETF,111954
Tata Gold Exchange Traded Fund,152284
Union Gold ETF,153337
UTI GOLD Exchange Traded Fund,105463
Zerodha Gold ETF,152476
Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund- Regular Growth,153735
Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Direct Growth,153736
Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Direct IDCW Payout,153737
Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Regular IDCW Payout,153734
Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Direct Growth,153740
Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Direct IDCW Payout,153741
Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Regular Growth,153742
Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Regular IDCW Payout,153743
Aditya Birla Sun Life BSE India Infrastructure Index Fund-Direct Growth,153081
